,Model,Analyzer,Action,Date,Time,Price,TradeNumber,Profit
314,Crossover,basic,GOSHORT,2023-09-07,12_55_00,444.48,263,-0.2699999999999818
315,Crossover,basic,GOLONG,2023-09-07,13_05_00,444.52,264,-0.0399999999999636
316,Crossover,basic,GOSHORT,2023-09-07,13_10_00,444.49,265,-0.0299999999999727
317,Crossover,basic,GOLONG,2023-09-07,13_20_00,444.96,266,-0.4699999999999704
318,Crossover,basic,GOSHORT,2023-09-07,13_30_00,444.85,267,-0.1099999999999568
319,Crossover,basic,GOLONG,2023-09-07,13_45_00,444.89,268,-0.0399999999999636
320,Crossover,basic,GOSHORT,2023-09-07,13_50_00,445.07,269,0.1800000000000068
321,Crossover,basic,GOLONG,2023-09-07,14_00_00,445.28,270,-0.2099999999999795
322,Crossover,basic,GOSHORT,2023-09-07,14_05_00,445.02,271,-0.2599999999999909
323,Crossover,basic,BUY,2023-09-07,14_25_00,444.43,272,0.589999999999975
324,Crossover,basic,GOSHORT,2023-09-07,14_30_00,444.29,273,-0.6899999999999977
325,Crossover,basic,GOLONG,2023-09-07,14_55_00,444.98,273,-0.6899999999999977
326,Crossover,basic,GOSHORT,2023-09-07,15_00_00,444.89,274,-0.0900000000000318
327,Crossover,basic,GOLONG,2023-09-07,15_15_00,444.91,275,-0.0200000000000386
328,Crossover,basic,GOSHORT,2023-09-07,15_20_00,444.79,276,-0.1200000000000045
329,Crossover,basic,GOLONG,2023-09-07,15_40_00,445.19,277,-0.3999999999999772
330,Crossover,basic,GOSHORT,2023-09-08,10_00_00,446.34,278,-0.4600000000000364
331,Crossover,basic,GOLONG,2023-09-08,10_20_00,446.8,278,-0.4600000000000364
332,Crossover,basic,GOSHORT,2023-09-08,10_35_00,446.62,279,-0.1800000000000068
333,Crossover,basic,GOLONG,2023-09-08,11_00_00,446.23,280,0.3899999999999863
334,Crossover,basic,GOSHORT,2023-09-08,11_05_00,445.95,281,-0.2800000000000295
335,Crossover,basic,GOLONG,2023-09-08,11_50_00,446.46,282,-0.5099999999999909
336,Crossover,basic,GOSHORT,2023-09-08,11_55_00,446.18,283,-0.2799999999999727
337,Crossover,basic,BUY,2023-09-08,12_10_00,446.38,284,-0.1999999999999886
338,Crossover,basic,GOSHORT,2023-09-08,12_15_00,446.67,285,0.0300000000000295
339,Crossover,basic,GOLONG,2023-09-08,12_20_00,446.64,285,0.0300000000000295
340,Crossover,basic,GOSHORT,2023-09-08,12_25_00,446.24,286,-0.3999999999999772
341,Crossover,basic,GOLONG,2023-09-08,12_55_00,446.1,287,0.1399999999999863
342,Crossover,basic,GOSHORT,2023-09-08,13_05_00,445.72,288,-0.3799999999999954
343,Crossover,basic,GOLONG,2023-09-08,13_20_00,445.87,289,-0.1499999999999772
344,Crossover,basic,SELL,2023-09-08,13_25_00,445.76,290,-0.1100000000000136
345,Crossover,basic,GOSHORT,2023-09-08,13_30_00,445.79,291,-0.0899999999999749
346,Crossover,basic,GOLONG,2023-09-08,13_55_00,445.88,291,-0.0899999999999749
347,Crossover,basic,GOSHORT,2023-09-08,14_00_00,446.2,292,0.3199999999999932
348,Crossover,basic,BUY,2023-09-08,14_05_00,446.06,293,0.1399999999999863
349,Crossover,basic,GOLONG,2023-09-08,14_10_00,445.23,294,-0.0099999999999909
350,Crossover,basic,GOSHORT,2023-09-08,14_15_00,445.22,294,-0.0099999999999909
351,Crossover,basic,BUY,2023-09-08,14_40_00,445.34,295,-0.1199999999999477
352,Crossover,basic,GOSHORT,2023-09-08,14_45_00,445.12,296,0.2800000000000295
353,Crossover,basic,GOLONG,2023-09-08,15_05_00,444.84,296,0.2800000000000295
354,Crossover,basic,GOSHORT,2023-09-08,15_10_00,444.94,297,0.1000000000000227
355,Crossover,basic,GOLONG,2023-09-08,15_15_00,444.77,298,0.1700000000000159
356,Crossover,basic,GOSHORT,2023-09-08,15_20_00,444.77,299,0.0
357,Crossover,basic,BUY,2023-09-08,15_35_00,444.87,300,-0.1000000000000227
358,Crossover,basic,GOSHORT,2023-09-08,15_40_00,445.04,301,0.0
359,Crossover,basic,GOSHORT,2023-09-11,10_00_00,447.06,302,-0.1000000000000227
360,Crossover,basic,GOLONG,2023-09-11,10_30_00,447.16,302,-0.1000000000000227
361,Crossover,basic,GOSHORT,2023-09-11,10_35_00,447.08,303,-0.0800000000000409
362,Crossover,basic,BUY,2023-09-11,10_55_00,446.9,304,0.1800000000000068
363,Crossover,basic,GOSHORT,2023-09-11,11_00_00,446.73,305,0.1100000000000136
364,Crossover,basic,BUY,2023-09-11,11_05_00,446.62,305,0.1100000000000136
365,Crossover,basic,GOSHORT,2023-09-11,11_10_00,446.82,306,-0.1500000000000341
366,Crossover,basic,GOLONG,2023-09-11,12_00_00,446.97,306,-0.1500000000000341
367,Crossover,basic,GOSHORT,2023-09-11,12_05_00,447.36,307,0.3899999999999863
368,Crossover,basic,GOLONG,2023-09-11,12_15_00,447.31,308,0.0500000000000113
369,Crossover,basic,GOSHORT,2023-09-11,12_20_00,447.22,309,-0.0899999999999749
370,Crossover,basic,BUY,2023-09-11,12_25_00,447.71,310,-0.4899999999999522
371,Crossover,basic,GOLONG,2023-09-11,12_30_00,447.59,311,0.160000000000025
372,Crossover,basic,GOSHORT,2023-09-11,13_00_00,447.75,311,0.160000000000025
373,Crossover,basic,GOLONG,2023-09-11,13_05_00,447.81,312,-0.0600000000000022
374,Crossover,basic,GOSHORT,2023-09-11,13_10_00,447.77,313,-0.0400000000000204
375,Crossover,basic,GOLONG,2023-09-11,13_30_00,448.36,314,-0.5900000000000318
376,Crossover,basic,GOSHORT,2023-09-11,13_35_00,448.44,315,0.079999999999984
377,Crossover,basic,GOLONG,2023-09-11,14_20_00,448.38,316,0.0600000000000022
378,Crossover,basic,GOSHORT,2023-09-11,14_35_00,448.48,317,0.1000000000000227
379,Crossover,basic,BUY,2023-09-11,14_50_00,448.46,318,0.0200000000000386
380,Crossover,basic,GOLONG,2023-09-11,15_05_00,448.52,319,-0.1899999999999977
381,Crossover,basic,GOSHORT,2023-09-11,15_10_00,448.33,319,-0.1899999999999977
382,Crossover,basic,GOLONG,2023-09-11,15_20_00,448.64,320,-0.3100000000000023
383,Crossover,basic,GOSHORT,2023-09-11,15_25_00,448.59,321,-0.0500000000000113
384,Crossover,basic,GOSHORT,2023-09-12,10_00_00,447.45,322,-0.0699999999999931
385,Crossover,basic,GOLONG,2023-09-12,10_15_00,447.52,322,-0.0699999999999931
386,Crossover,basic,GOSHORT,2023-09-12,10_20_00,446.99,323,-0.5299999999999727
387,Crossover,basic,BUY,2023-09-12,10_35_00,446.66,324,0.3299999999999841
388,Crossover,basic,GOSHORT,2023-09-12,10_40_00,446.77,325,0.0499999999999545
389,Crossover,basic,GOLONG,2023-09-12,11_00_00,446.72,325,0.0499999999999545
390,Crossover,basic,GOSHORT,2023-09-12,11_05_00,446.28,326,-0.4400000000000545
391,Crossover,basic,BUY,2023-09-12,11_30_00,446.87,327,-0.5900000000000318
392,Crossover,basic,GOLONG,2023-09-12,11_40_00,446.88,328,0.1299999999999954
393,Crossover,basic,GOSHORT,2023-09-12,11_45_00,447.01,328,0.1299999999999954
394,Crossover,basic,GOLONG,2023-09-12,12_05_00,447.35,329,-0.3400000000000318
395,Crossover,basic,GOSHORT,2023-09-12,12_10_00,447.35,330,0.0
396,Crossover,basic,GOLONG,2023-09-12,12_50_00,447.3,331,0.0500000000000113
397,Crossover,basic,GOSHORT,2023-09-12,13_00_00,447.47,332,0.1700000000000159
398,Crossover,basic,GOLONG,2023-09-12,13_05_00,447.31,333,0.160000000000025
399,Crossover,basic,GOSHORT,2023-09-12,13_10_00,447.42,334,0.1100000000000136
400,Crossover,basic,GOLONG,2023-09-12,13_45_00,447.37,335,0.0500000000000113
401,Crossover,basic,GOSHORT,2023-09-12,13_50_00,447.15,336,-0.2200000000000272
402,Crossover,basic,GOLONG,2023-09-12,14_05_00,446.87,337,0.2799999999999727
403,Crossover,basic,GOSHORT,2023-09-12,14_15_00,446.87,338,0.0
404,Crossover,basic,GOLONG,2023-09-12,14_25_00,446.87,339,0.0
405,Crossover,basic,GOSHORT,2023-09-12,14_30_00,446.86,340,-0.0099999999999909
406,Crossover,basic,GOLONG,2023-09-12,14_40_00,446.62,341,0.2400000000000091
407,Crossover,basic,GOSHORT,2023-09-12,14_50_00,446.02,342,-0.6000000000000227
408,Crossover,basic,GOLONG,2023-09-12,15_00_00,445.81,343,0.2099999999999795
409,Crossover,basic,SELL,2023-09-12,15_05_00,445.83,344,0.0199999999999818
410,Crossover,basic,GOSHORT,2023-09-12,15_10_00,445.83,345,0.079999999999984
411,Crossover,basic,GOLONG,2023-09-12,15_30_00,445.75,345,0.079999999999984
412,Crossover,basic,GOSHORT,2023-09-12,15_40_00,445.95,346,0.1999999999999886
413,Crossover,basic,GOSHORT,2023-09-13,10_00_00,446.11,347,0.0
414,Crossover,basic,BUY,2023-09-13,10_25_00,446.11,347,0.0
415,Crossover,basic,GOSHORT,2023-09-13,10_35_00,446.86,348,0.1399999999999863
416,Crossover,basic,GOLONG,2023-09-13,10_45_00,446.72,348,0.1399999999999863
417,Crossover,basic,GOSHORT,2023-09-13,11_00_00,447.31,349,0.589999999999975
418,Crossover,basic,GOLONG,2023-09-13,11_20_00,447.38,350,-0.0699999999999931
419,Crossover,basic,SELL,2023-09-13,11_25_00,447.48,351,0.1000000000000227
420,Crossover,basic,GOSHORT,2023-09-13,11_30_00,447.38,352,0.1100000000000136
421,Crossover,basic,BUY,2023-09-13,11_35_00,447.27,352,0.1100000000000136
422,Crossover,basic,GOSHORT,2023-09-13,11_40_00,447.33,353,0.0899999999999749
423,Crossover,basic,GOLONG,2023-09-13,11_55_00,447.24,353,0.0899999999999749
424,Crossover,basic,GOSHORT,2023-09-13,12_00_00,447.17,354,-0.0699999999999931
425,Crossover,basic,GOLONG,2023-09-13,13_05_00,447.23,355,-0.0600000000000022
426,Crossover,basic,SELL,2023-09-13,13_10_00,447.28,356,0.0499999999999545
427,Crossover,basic,GOSHORT,2023-09-13,13_15_00,447.36,357,0.0900000000000318
428,Crossover,basic,BUY,2023-09-13,13_25_00,447.27,357,0.0900000000000318
429,Crossover,basic,GOSHORT,2023-09-13,13_30_00,447.54,358,0.5
430,Crossover,basic,GOLONG,2023-09-13,14_20_00,447.04,358,0.5
431,Crossover,basic,GOSHORT,2023-09-13,14_25_00,447.11,359,0.0699999999999931
432,Crossover,basic,BUY,2023-09-13,15_10_00,445.38,360,1.7300000000000182
433,Crossover,basic,GOSHORT,2023-09-13,15_15_00,445.77,361,-0.2100000000000363
434,Crossover,basic,GOLONG,2023-09-13,15_25_00,445.98,361,-0.2100000000000363
435,Crossover,basic,GOSHORT,2023-09-13,15_40_00,446.27,362,0.2899999999999636
436,Crossover,basic,GOSHORT,2023-09-14,10_00_00,448.21,363,-0.5600000000000023
437,Crossover,basic,GOLONG,2023-09-14,10_30_00,448.77,363,-0.5600000000000023
438,Crossover,basic,GOSHORT,2023-09-14,10_35_00,448.73,364,-0.0399999999999636
439,Crossover,basic,BUY,2023-09-14,10_55_00,449.49,365,-0.7599999999999909
440,Crossover,basic,GOSHORT,2023-09-14,11_00_00,449.69,366,-0.1100000000000136
441,Crossover,basic,BUY,2023-09-14,11_05_00,449.8,366,-0.1100000000000136
442,Crossover,basic,GOSHORT,2023-09-14,11_10_00,449.81,367,0.0600000000000022
443,Crossover,basic,GOLONG,2023-09-14,11_15_00,449.75,367,0.0600000000000022
444,Crossover,basic,GOSHORT,2023-09-14,11_20_00,449.67,368,-0.079999999999984
445,Crossover,basic,GOLONG,2023-09-14,11_45_00,449.55,369,0.1200000000000045
446,Crossover,basic,GOSHORT,2023-09-14,11_55_00,449.9,370,0.3499999999999659
447,Crossover,basic,GOLONG,2023-09-14,12_00_00,449.82,371,0.079999999999984
448,Crossover,basic,GOSHORT,2023-09-14,12_05_00,449.78,372,-0.0400000000000204
449,Crossover,basic,GOLONG,2023-09-14,12_15_00,450.28,373,-0.5
450,Crossover,basic,GOSHORT,2023-09-14,12_20_00,450.08,374,-0.1999999999999886
451,Crossover,basic,GOLONG,2023-09-14,12_25_00,450.08,375,0.0
452,Crossover,basic,GOSHORT,2023-09-14,12_30_00,450.22,376,0.1400000000000432
453,Crossover,basic,BUY,2023-09-14,12_35_00,450.14,377,0.0800000000000409
454,Crossover,basic,GOSHORT,2023-09-14,12_40_00,450.29,378,-0.1299999999999954
455,Crossover,basic,GOLONG,2023-09-14,12_45_00,450.42,378,-0.1299999999999954
456,Crossover,basic,GOSHORT,2023-09-14,12_50_00,450.63,379,0.2099999999999795
457,Crossover,basic,BUY,2023-09-14,13_50_00,450.32,380,0.3100000000000023
458,Crossover,basic,GOLONG,2023-09-14,14_00_00,450.13,381,-0.0099999999999909
459,Crossover,basic,GOSHORT,2023-09-14,14_10_00,450.12,381,-0.0099999999999909
460,Crossover,basic,BUY,2023-09-14,14_30_00,450.22,382,-0.1000000000000227
461,Crossover,basic,GOSHORT,2023-09-14,14_35_00,450.32,383,-0.5500000000000114
462,Crossover,basic,BUY,2023-09-14,15_10_00,450.87,383,-0.5500000000000114
463,Crossover,basic,GOSHORT,2023-09-14,15_15_00,450.72,384,0.1900000000000545
464,Crossover,basic,GOLONG,2023-09-14,15_20_00,450.53,384,0.1900000000000545
465,Crossover,basic,GOSHORT,2023-09-14,15_25_00,450.32,385,-0.2099999999999795
466,Crossover,basic,BUY,2023-09-14,15_30_00,450.26,386,0.0600000000000022
467,Crossover,basic,GOSHORT,2023-09-14,15_40_00,450.5,387,0.0
468,Crossover,basic,GOSHORT,2023-09-15,10_00_00,446.6,388,0.3100000000000023
469,Crossover,basic,BUY,2023-09-15,10_05_00,446.29,388,0.3100000000000023
470,Crossover,basic,GOSHORT,2023-09-15,10_15_00,446.1,389,-0.0099999999999909
471,Crossover,basic,GOLONG,2023-09-15,10_20_00,446.11,389,-0.0099999999999909
472,Crossover,basic,GOSHORT,2023-09-15,10_25_00,445.98,390,-0.1299999999999954
473,Crossover,basic,GOLONG,2023-09-15,12_20_00,445.18,391,0.8000000000000114
474,Crossover,basic,GOSHORT,2023-09-15,12_25_00,444.94,392,-0.2400000000000091
475,Crossover,basic,GOLONG,2023-09-15,12_35_00,445.31,393,-0.3700000000000045
476,Crossover,basic,GOSHORT,2023-09-15,12_40_00,445.22,394,-0.0899999999999749
477,Crossover,basic,GOLONG,2023-09-15,13_05_00,444.37,395,0.8500000000000227
478,Crossover,basic,GOSHORT,2023-09-15,13_10_00,444.12,396,-0.25
479,Crossover,basic,GOLONG,2023-09-15,13_15_00,443.73,397,0.3899999999999863
480,Crossover,basic,GOSHORT,2023-09-15,13_20_00,443.45,398,-0.2800000000000295
481,Crossover,basic,GOLONG,2023-09-15,13_35_00,443.86,399,-0.410000000000025
482,Crossover,basic,GOSHORT,2023-09-15,13_45_00,444.01,400,0.1499999999999772
483,Crossover,basic,GOLONG,2023-09-15,14_35_00,443.69,401,0.3199999999999932
484,Crossover,basic,GOSHORT,2023-09-15,14_40_00,443.67,402,-0.0199999999999818
485,Crossover,basic,BUY,2023-09-15,15_30_00,443.56,403,0.1100000000000136
486,Crossover,basic,GOLONG,2023-09-15,15_35_00,443.22,404,-0.07000000000005
487,Crossover,basic,GOSHORT,2023-09-15,15_40_00,443.15,404,-0.07000000000005
488,Crossover,basic,GOLONG,2023-09-18,10_00_00,443.04,405,0.2799999999999727
489,Crossover,basic,GOSHORT,2023-09-18,10_05_00,443.32,405,0.2799999999999727
490,Crossover,basic,BUY,2023-09-18,10_10_00,443.3,406,0.0199999999999818
491,Crossover,basic,GOSHORT,2023-09-18,10_15_00,443.5,407,0.1299999999999954
492,Crossover,basic,GOLONG,2023-09-18,10_25_00,443.37,407,0.1299999999999954
493,Crossover,basic,GOSHORT,2023-09-18,10_35_00,443.23,408,-0.1399999999999863
494,Crossover,basic,GOLONG,2023-09-18,10_40_00,443.48,409,-0.25
495,Crossover,basic,GOSHORT,2023-09-18,10_45_00,443.49,410,0.0099999999999909
496,Crossover,basic,GOLONG,2023-09-18,11_05_00,443.46,411,0.0300000000000295
497,Crossover,basic,GOSHORT,2023-09-18,11_10_00,443.45,412,-0.0099999999999909
498,Crossover,basic,BUY,2023-09-18,11_15_00,443.81,413,-0.3600000000000136
499,Crossover,basic,GOSHORT,2023-09-18,11_20_00,443.95,414,-0.6800000000000068
500,Crossover,basic,GOLONG,2023-09-18,11_55_00,444.63,414,-0.6800000000000068
501,Crossover,basic,GOSHORT,2023-09-18,12_05_00,444.4,415,-0.2300000000000182
502,Crossover,basic,GOLONG,2023-09-18,12_10_00,444.36,416,0.0399999999999636
503,Crossover,basic,GOSHORT,2023-09-18,12_20_00,444.6,417,0.2400000000000091
504,Crossover,basic,GOLONG,2023-09-18,12_30_00,444.83,418,-0.2299999999999613
505,Crossover,basic,GOSHORT,2023-09-18,12_35_00,444.75,419,-0.079999999999984
506,Crossover,basic,GOLONG,2023-09-18,13_10_00,444.39,420,0.3600000000000136
507,Crossover,basic,GOSHORT,2023-09-18,13_15_00,444.26,421,-0.1299999999999954
508,Crossover,basic,GOLONG,2023-09-18,13_35_00,444.55,422,-0.2900000000000204
509,Crossover,basic,GOSHORT,2023-09-18,13_45_00,444.48,423,-0.0699999999999931
510,Crossover,basic,GOLONG,2023-09-18,14_45_00,443.97,424,0.5099999999999909
511,Crossover,basic,GOSHORT,2023-09-18,14_55_00,443.54,425,-0.4300000000000068
512,Crossover,basic,BUY,2023-09-18,15_00_00,443.51,426,0.0300000000000295
513,Crossover,basic,GOLONG,2023-09-18,15_05_00,443.66,427,-0.0900000000000318
514,Crossover,basic,GOSHORT,2023-09-18,15_15_00,443.57,427,-0.0900000000000318
515,Crossover,basic,GOSHORT,2023-09-19,10_00_00,441.43,428,0.0400000000000204
516,Crossover,basic,GOLONG,2023-09-19,10_05_00,441.39,428,0.0400000000000204
517,Crossover,basic,GOSHORT,2023-09-19,10_10_00,441.42,429,0.0300000000000295
518,Crossover,basic,GOLONG,2023-09-19,10_20_00,441.64,430,-0.2199999999999704
519,Crossover,basic,GOSHORT,2023-09-19,10_25_00,441.62,431,-0.0199999999999818
520,Crossover,basic,GOLONG,2023-09-19,10_40_00,440.89,432,0.7300000000000182
521,Crossover,basic,GOSHORT,2023-09-19,10_45_00,440.78,433,-0.1100000000000136
522,Crossover,basic,BUY,2023-09-19,11_05_00,440.76,434,0.0199999999999818
523,Crossover,basic,GOSHORT,2023-09-19,11_10_00,440.89,435,0.0
524,Crossover,basic,GOLONG,2023-09-19,11_25_00,440.89,435,0.0
525,Crossover,basic,GOSHORT,2023-09-19,11_30_00,440.91,436,0.0200000000000386
526,Crossover,basic,GOLONG,2023-09-19,11_35_00,440.92,437,-0.0099999999999909
527,Crossover,basic,GOSHORT,2023-09-19,11_40_00,440.68,438,-0.2400000000000091
528,Crossover,basic,GOLONG,2023-09-19,11_55_00,440.86,439,-0.1800000000000068
529,Crossover,basic,GOSHORT,2023-09-19,12_00_00,440.62,440,-0.2400000000000091
530,Crossover,basic,GOLONG,2023-09-19,12_50_00,440.42,441,0.1999999999999886
531,Crossover,basic,GOSHORT,2023-09-19,12_55_00,440.61,442,0.1899999999999977
532,Crossover,basic,GOLONG,2023-09-19,13_20_00,441.18,443,-0.5699999999999932
533,Crossover,basic,GOSHORT,2023-09-19,13_25_00,441.11,444,-0.0699999999999931
534,Crossover,basic,GOLONG,2023-09-19,14_30_00,442.42,445,-1.3100000000000025
535,Crossover,basic,GOSHORT,2023-09-19,14_35_00,443.03,446,0.6099999999999568
536,Crossover,basic,BUY,2023-09-19,15_05_00,442.08,447,0.9499999999999886
537,Crossover,basic,GOSHORT,2023-09-19,15_10_00,442.06,448,-0.1399999999999863
538,Crossover,basic,GOLONG,2023-09-19,15_20_00,442.2,448,-0.1399999999999863
539,Crossover,basic,GOSHORT,2023-09-19,15_30_00,442.49,449,0.2900000000000204
540,Crossover,basic,GOLONG,2023-09-19,15_40_00,442.9,450,-0.4099999999999681
541,Crossover,basic,GOSHORT,2023-09-19,15_45_00,442.96,451,0.0600000000000022
542,Crossover,basic,GOLONG,2023-09-20,10_00_00,444.03,452,-0.4899999999999522
543,Crossover,basic,GOSHORT,2023-09-20,10_10_00,443.54,452,-0.4899999999999522
544,Crossover,basic,GOLONG,2023-09-20,10_25_00,443.8,453,-0.2599999999999909
545,Crossover,basic,GOSHORT,2023-09-20,10_30_00,443.99,454,0.1899999999999977
546,Crossover,basic,GOLONG,2023-09-20,11_20_00,443.43,455,0.5600000000000023
547,Crossover,basic,GOSHORT,2023-09-20,11_30_00,443.41,456,-0.0199999999999818
548,Crossover,basic,BUY,2023-09-20,12_05_00,443.56,457,-0.1499999999999772
549,Crossover,basic,GOSHORT,2023-09-20,12_10_00,443.71,458,-0.1700000000000159
550,Crossover,basic,BUY,2023-09-20,12_30_00,443.88,458,-0.1700000000000159
551,Crossover,basic,GOLONG,2023-09-20,12_35_00,443.9,459,0.0
552,Crossover,basic,GOSHORT,2023-09-20,12_40_00,443.9,459,0.0
553,Crossover,basic,BUY,2023-09-20,13_05_00,443.88,460,0.0199999999999818
554,Crossover,basic,GOSHORT,2023-09-20,13_10_00,443.68,461,0.4300000000000068
555,Crossover,basic,BUY,2023-09-20,13_35_00,443.25,461,0.4300000000000068
556,Crossover,basic,GOSHORT,2023-09-20,13_40_00,443.2,462,1.1899999999999975
557,Crossover,basic,BUY,2023-09-20,14_05_00,442.01,462,1.1899999999999975
558,Crossover,basic,GOSHORT,2023-09-20,14_10_00,442.19,463,-0.589999999999975
559,Crossover,basic,GOLONG,2023-09-20,14_20_00,442.78,463,-0.589999999999975
560,Crossover,basic,GOSHORT,2023-09-20,14_35_00,443.24,464,0.4600000000000364
561,Crossover,basic,GOLONG,2023-09-20,14_55_00,441.81,465,1.4300000000000068
562,Crossover,basic,GOSHORT,2023-09-20,15_00_00,441.89,466,0.079999999999984
563,Crossover,basic,GOSHORT,2023-09-21,10_00_00,434.06,467,-0.9900000000000092
564,Crossover,basic,GOLONG,2023-09-21,10_20_00,435.05,467,-0.9900000000000092
565,Crossover,basic,GOSHORT,2023-09-21,10_25_00,434.69,468,-0.3600000000000136
566,Crossover,basic,BUY,2023-09-21,10_35_00,435.3,469,-0.6100000000000136
567,Crossover,basic,GOLONG,2023-09-21,10_40_00,434.85,470,-0.3000000000000113
568,Crossover,basic,GOSHORT,2023-09-21,10_45_00,434.55,470,-0.3000000000000113
569,Crossover,basic,BUY,2023-09-21,10_55_00,434.11,471,0.4399999999999977
570,Crossover,basic,GOSHORT,2023-09-21,11_00_00,434.28,472,0.0499999999999545
571,Crossover,basic,GOLONG,2023-09-21,11_05_00,434.23,472,0.0499999999999545
572,Crossover,basic,GOSHORT,2023-09-21,11_10_00,433.95,473,-0.2800000000000295
573,Crossover,basic,BUY,2023-09-21,11_20_00,433.85,474,0.0999999999999659
574,Crossover,basic,GOSHORT,2023-09-21,11_25_00,433.8,475,-0.6200000000000045
575,Crossover,basic,GOLONG,2023-09-21,11_45_00,434.42,475,-0.6200000000000045
576,Crossover,basic,GOSHORT,2023-09-21,11_50_00,434.07,476,-0.3500000000000227
577,Crossover,basic,GOLONG,2023-09-21,12_05_00,433.74,477,0.3299999999999841
578,Crossover,basic,GOSHORT,2023-09-21,12_10_00,433.57,478,-0.1700000000000159
579,Crossover,basic,BUY,2023-09-21,12_15_00,433.74,479,-0.1700000000000159
580,Crossover,basic,GOSHORT,2023-09-21,12_25_00,433.75,480,0.1100000000000136
581,Crossover,basic,BUY,2023-09-21,12_35_00,433.64,480,0.1100000000000136
582,Crossover,basic,GOSHORT,2023-09-21,12_45_00,433.92,481,0.3400000000000318
583,Crossover,basic,GOLONG,2023-09-21,12_55_00,433.58,481,0.3400000000000318
584,Crossover,basic,GOSHORT,2023-09-21,13_00_00,433.8,482,0.2200000000000272
585,Crossover,basic,GOLONG,2023-09-21,13_10_00,434.35,483,-0.5500000000000114
586,Crossover,basic,GOSHORT,2023-09-21,13_15_00,434.6,484,0.25
587,Crossover,basic,GOLONG,2023-09-21,14_05_00,434.04,485,0.5600000000000023
588,Crossover,basic,GOSHORT,2023-09-21,14_10_00,433.91,486,-0.1299999999999954
589,Crossover,basic,GOLONG,2023-09-21,14_15_00,433.8,487,0.1100000000000136
